docId	sentId	word	lemma	label
S0012821X13007309-1989	2	,	,	O
S0012821X13007309-1989	2	2000	2000	O
S0012821X13007309-1989	2	)	)	O
S0012821X13007309-1989	2	,	,	O
S0012821X13007309-1989	2	a	a	O
S0012821X13007309-1989	2	basalt	basalt	O
S0012821X13007309-1989	2	187Os/188Os	187os/188os	O
S0012821X13007309-1989	2	of	of	O
S0012821X13007309-1989	2	0.13	0.13	B-Quantity
S0012821X13007309-1989	2	(	(	O
S0012821X13007309-1989	2	Meisel	Meisel	O
S0012821X13007309-1989	2	et	et	O
S0012821X13007309-1989	2	al	al	O
S0012821X13007309-1989	2	.	.	O
S0012821X13007309-1989	2	,	,	O
S0012821X13007309-1989	2	2001	2001	O
S0012821X13007309-1989	2	)	)	O
S0012821X13007309-1989	2	and	and	O
S0012821X13007309-1989	2	an	an	O
S0012821X13007309-1989	2	average	average	O
S0012821X13007309-1989	2	Os	os	O
S0012821X13007309-1989	2	abundance	abundance	O
S0012821X13007309-1989	2	,	,	O
S0012821X13007309-1989	2	we	we	O
S0012821X13007309-1989	2	can	can	O
S0012821X13007309-1989	2	evaluate	evaluate	O
S0012821X13007309-1989	2	the	the	O
S0012821X13007309-1989	2	approximate	approximate	O
S0012821X13007309-1989	2	Os	os	O
S0012821X13007309-1989	2	contribution	contribution	O
S0012821X13007309-1989	2	from	from	O
S0012821X13007309-1989	2	the	the	O
S0012821X13007309-1989	2	Caribbean	caribbean	O
S0012821X13007309-1989	2	LIP	lip	O
S0012821X13007309-1989	2	to	to	O
S0012821X13007309-1989	2	the	the	O
S0012821X13007309-1989	2	global	global	O
S0012821X13007309-1989	2	ocean	ocean	O
S0012821X13007309-1989	2	using	use	O
S0012821X13007309-1989	2	a	a	O
S0012821X13007309-1989	2	progressive	progressive	O
S0012821X13007309-1989	2	mixing	mixing	O
S0012821X13007309-1989	2	model	model	O
S0012821X13007309-1989	2	(	(	O
S0012821X13007309-1989	2	Faure	Faure	O
S0012821X13007309-1989	2	,	,	O
S0012821X13007309-1989	2	1986	1986	O
S0012821X13007309-1989	2	,	,	O
S0012821X13007309-1989	2	Eqs	Eqs	O
S0012821X13007309-1989	2	.	.	O
S0012821X13007309-1989	2	(	(	O
S0012821X13007309-1989	2	9.2	9.2	O
S0012821X13007309-1989	2	)	)	O
S0012821X13007309-1989	2	and	and	O
S0012821X13007309-1989	2	(	(	O
S0012821X13007309-1989	2	9.10	9.10	O
S0012821X13007309-1989	2	)	)	O
S0012821X13007309-1989	2	)	)	O
S0012821X13007309-1989	2	.	.	O
S0012821X13007309-1989	3	We	we	O
S0012821X13007309-1989	3	note	note	O
S0012821X13007309-1989	3	that	that	O
S0012821X13007309-1989	3	there	there	O
S0012821X13007309-1989	3	are	be	O
S0012821X13007309-1989	3	no	no	O
S0012821X13007309-1989	3	published	publish	O
S0012821X13007309-1989	3	Os	os	O
S0012821X13007309-1989	3	data	datum	O
S0012821X13007309-1989	3	for	for	O
S0012821X13007309-1989	3	the	the	O
S0012821X13007309-1989	3	Caribbean	caribbean	O
S0012821X13007309-1989	3	LIP	LIP	O
S0012821X13007309-1989	3	.	.	O
S0012821X13007309-1989	4	However	however	O
S0012821X13007309-1989	4	,	,	O
S0012821X13007309-1989	4	basalts	basalt	O
S0012821X13007309-1989	4	can	can	O
S0012821X13007309-1989	4	have	have	O
S0012821X13007309-1989	4	variable	variable	O
S0012821X13007309-1989	4	Os	os	O
S0012821X13007309-1989	4	abundances	abundance	O
S0012821X13007309-1989	4	(	(	O
S0012821X13007309-1989	4	1	1	B-Quantity
S0012821X13007309-1989	4	to	to	I-Quantity
S0012821X13007309-1989	4	600	600	I-Quantity
S0012821X13007309-1989	4	ppt	ppt	I-Quantity
S0012821X13007309-1989	4	;	;	O
S0012821X13007309-1989	4	Martin	Martin	O
S0012821X13007309-1989	4	,	,	O
S0012821X13007309-1989	4	1991	1991	O
S0012821X13007309-1989	4	;	;	O
S0012821X13007309-1989	4	Crocket	Crocket	O
S0012821X13007309-1989	4	and	and	O
S0012821X13007309-1989	4	Paul	Paul	O
S0012821X13007309-1989	4	,	,	O
S0012821X13007309-1989	4	2008	2008	O
S0012821X13007309-1989	4	)	)	O
S0012821X13007309-1989	4	;	;	O
S0012821X13007309-1989	4	typical	typical	O
S0012821X13007309-1989	4	values	value	O
S0012821X13007309-1989	4	range	range	O
S0012821X13007309-1989	4	from	from	O
S0012821X13007309-1989	4	1	1	B-Quantity
S0012821X13007309-1989	4	to	to	I-Quantity
S0012821X13007309-1989	4	30	30	I-Quantity
S0012821X13007309-1989	4	ppt	ppt	I-Quantity
S0012821X13007309-1989	4	(	(	O
S0012821X13007309-1989	4	e.g.	e.g.	O
S0012821X13007309-1989	4	,	,	O
S0012821X13007309-1989	4	Shirey	Shirey	O
S0012821X13007309-1989	4	and	and	O
S0012821X13007309-1989	4	Walker	Walker	O
S0012821X13007309-1989	4	,	,	O
S0012821X13007309-1989	4	1998	1998	O
S0012821X13007309-1989	4	;	;	O
S0012821X13007309-1989	5	Allegre	Allegre	O
S0012821X13007309-1989	5	et	et	O
S0012821X13007309-1989	5	al	al	O
S0012821X13007309-1989	5	.	.	O
S0012821X13007309-1989	5	,	,	O
S0012821X13007309-1989	5	1999	1999	O
S0012821X13007309-1989	5	;	;	O
S0012821X13007309-1989	5	Dale	Dale	O
S0012821X13007309-1989	5	et	et	O
S0012821X13007309-1989	5	al	al	O
S0012821X13007309-1989	5	.	.	O
S0012821X13007309-1989	5	,	,	O
S0012821X13007309-1989	5	2008	2008	O
S0012821X13007309-1989	5	)	)	O
S0012821X13007309-1989	5	.	.	O
S0012821X13007309-1989	6	Using	use	O
S0012821X13007309-1989	6	an	an	O
S0012821X13007309-1989	6	Os	os	O
S0012821X13007309-1989	6	abundance	abundance	O
S0012821X13007309-1989	6	for	for	O
S0012821X13007309-1989	6	a	a	O
S0012821X13007309-1989	6	basalt	basalt	O
S0012821X13007309-1989	6	of	of	O
S0012821X13007309-1989	6	30	30	B-Quantity
S0012821X13007309-1989	6	ppt	ppt	I-Quantity
S0012821X13007309-1989	6	would	would	O
S0012821X13007309-1989	6	require	require	O
S0012821X13007309-1989	6	75	75	B-Quantity
S0012821X13007309-1989	6	%	%	I-Quantity
S0012821X13007309-1989	6	Os	os	O
S0012821X13007309-1989	6	contribution	contribution	O
S0012821X13007309-1989	6	from	from	O
S0012821X13007309-1989	6	the	the	O
S0012821X13007309-1989	6	LIP	lip	O
S0012821X13007309-1989	6	to	to	O
S0012821X13007309-1989	6	yield	yield	O
S0012821X13007309-1989	6	the	the	O
S0012821X13007309-1989	6	least	least	O
S0012821X13007309-1989	6	radiogenic	radiogenic	O
S0012821X13007309-1989	6	Osi	Osi	O
S0012821X13007309-1989	6	observed	observe	O
S0012821X13007309-1989	6	at	at	O
S0012821X13007309-1989	6	all	all	O
S0012821X13007309-1989	6	locations	location	O
S0012821X13007309-1989	6	.	.	O
S0012821X13007309-1989	7	Considerably	considerably	O
S0012821X13007309-1989	7	less	less	O
S0012821X13007309-1989	7	Os	os	O
S0012821X13007309-1989	7	input	input	O
S0012821X13007309-1989	7	from	from	O
S0012821X13007309-1989	7	the	the	O
S0012821X13007309-1989	7	LIP	lip	O
S0012821X13007309-1989	7	(	(	O
S0012821X13007309-1989	7	25	25	B-Quantity
S0012821X13007309-1989	7	%	%	I-Quantity
S0012821X13007309-1989	7	)	)	O
S0012821X13007309-1989	7	is	be	O
S0012821X13007309-1989	7	needed	need	O
S0012821X13007309-1989	7	if	if	O
S0012821X13007309-1989	7	the	the	O
S0012821X13007309-1989	7	LIP	LIP	O
S0012821X13007309-1989	7	basalts	basalt	O
S0012821X13007309-1989	7	possess	possess	O
S0012821X13007309-1989	7	higher	high	O
S0012821X13007309-1989	7	Os	os	O
S0012821X13007309-1989	7	abundances	abundance	O
S0012821X13007309-1989	7	(	(	O
S0012821X13007309-1989	7	100	100	B-Quantity
S0012821X13007309-1989	7	ppt	ppt	I-Quantity
S0012821X13007309-1989	7	)	)	O
S0012821X13007309-1989	7	and	and	O
S0012821X13007309-1989	7	if	if	O
S0012821X13007309-1989	7	the	the	O
S0012821X13007309-1989	7	Os	os	O
S0012821X13007309-1989	7	contribution	contribution	O
S0012821X13007309-1989	7	to	to	O
S0012821X13007309-1989	7	seawater	seawater	O
S0012821X13007309-1989	7	also	also	O
S0012821X13007309-1989	7	occurred	occur	O
S0012821X13007309-1989	7	through	through	O
S0012821X13007309-1989	7	the	the	O
S0012821X13007309-1989	7	addition	addition	O
S0012821X13007309-1989	7	of	of	O
S0012821X13007309-1989	7	gas	gas	O
S0012821X13007309-1989	7	known	know	O
S0012821X13007309-1989	7	to	to	O
S0012821X13007309-1989	7	be	be	O
S0012821X13007309-1989	7	enriched	enrich	O
S0012821X13007309-1989	7	20	20	B-Quantity
S0012821X13007309-1989	7	times	time	I-Quantity
S0012821X13007309-1989	7	that	that	O
S0012821X13007309-1989	7	of	of	O
S0012821X13007309-1989	7	the	the	O
S0012821X13007309-1989	7	basalt	basalt	O
S0012821X13007309-1989	7	(	(	O
S0012821X13007309-1989	7	e.g.	e.g.	O
S0012821X13007309-1989	7	,	,	O
S0012821X13007309-1989	7	Yudovskya	Yudovskya	O
S0012821X13007309-1989	7	et	et	O
S0012821X13007309-1989	7	al	al	O
S0012821X13007309-1989	7	.	.	O
S0012821X13007309-1989	7	,	,	O
S0012821X13007309-1989	7	2008	2008	O
S0012821X13007309-1989	7	)	)	O
S0012821X13007309-1989	7	.	.	O
S0016236113008041-3031	0	With	with	O
S0016236113008041-3031	0	regards	regard	O
S0016236113008041-3031	0	to	to	O
S0016236113008041-3031	0	elemental	elemental	O
S0016236113008041-3031	0	emissions	emission	O
S0016236113008041-3031	0	from	from	O
S0016236113008041-3031	0	limestone	limestone	O
S0016236113008041-3031	0	use	use	O
S0016236113008041-3031	0	during	during	O
S0016236113008041-3031	0	the	the	O
S0016236113008041-3031	0	calcium	calcium	O
S0016236113008041-3031	0	looping	loop	O
S0016236113008041-3031	0	cycle	cycle	O
S0016236113008041-3031	0	for	for	O
S0016236113008041-3031	0	CO2	CO2	O
S0016236113008041-3031	0	capture	capture	O
S0016236113008041-3031	0	,	,	O
S0016236113008041-3031	0	Dean	Dean	O
S0016236113008041-3031	0	[	[	O
S0016236113008041-3031	0	14	14	O
S0016236113008041-3031	0	]	]	O
S0016236113008041-3031	0	carried	carry	O
S0016236113008041-3031	0	out	out	O
S0016236113008041-3031	0	experiments	experiment	O
S0016236113008041-3031	0	at	at	O
S0016236113008041-3031	0	the	the	O
S0016236113008041-3031	0	bench	bench	O
S0016236113008041-3031	0	scale	scale	O
S0016236113008041-3031	0	to	to	O
S0016236113008041-3031	0	investigate	investigate	O
S0016236113008041-3031	0	the	the	O
S0016236113008041-3031	0	effect	effect	O
S0016236113008041-3031	0	of	of	O
S0016236113008041-3031	0	coal	coal	O
S0016236113008041-3031	0	use	use	O
S0016236113008041-3031	0	on	on	O
S0016236113008041-3031	0	limestone	limestone	O
S0016236113008041-3031	0	-	-	O
S0016236113008041-3031	0	derived	derive	O
S0016236113008041-3031	0	sorbent	sorbent	O
S0016236113008041-3031	0	trace	trace	O
S0016236113008041-3031	0	element	element	O
S0016236113008041-3031	0	inventory	inventory	O
S0016236113008041-3031	0	.	.	O
S0016236113008041-3031	1	Experiments	experiment	O
S0016236113008041-3031	1	carried	carry	O
S0016236113008041-3031	1	out	out	O
S0016236113008041-3031	1	without	without	O
S0016236113008041-3031	1	coal	coal	O
S0016236113008041-3031	1	use	use	O
S0016236113008041-3031	1	showed	show	O
S0016236113008041-3031	1	no	no	O
S0016236113008041-3031	1	change	change	O
S0016236113008041-3031	1	in	in	O
S0016236113008041-3031	1	sorbent	sorbent	O
S0016236113008041-3031	1	trace	trace	O
S0016236113008041-3031	1	element	element	O
S0016236113008041-3031	1	inventory	inventory	O
S0016236113008041-3031	1	.	.	O
S0016236113008041-3031	2	Batch	batch	O
S0016236113008041-3031	2	experiments	experiment	O
S0016236113008041-3031	2	carried	carry	O
S0016236113008041-3031	2	out	out	O
S0016236113008041-3031	2	using	use	O
S0016236113008041-3031	2	La	La	O
S0016236113008041-3031	2	Jagua	Jagua	O
S0016236113008041-3031	2	coal	coal	O
S0016236113008041-3031	2	showed	show	O
S0016236113008041-3031	2	an	an	O
S0016236113008041-3031	2	increase	increase	O
S0016236113008041-3031	2	in	in	O
S0016236113008041-3031	2	the	the	O
S0016236113008041-3031	2	concentration	concentration	O
S0016236113008041-3031	2	of	of	O
S0016236113008041-3031	2	Ba	Ba	O
S0016236113008041-3031	2	,	,	O
S0016236113008041-3031	2	Cr	Cr	O
S0016236113008041-3031	2	,	,	O
S0016236113008041-3031	2	K	K	O
S0016236113008041-3031	2	,	,	O
S0016236113008041-3031	2	Mn	Mn	O
S0016236113008041-3031	2	,	,	O
S0016236113008041-3031	2	Sr	Sr	O
S0016236113008041-3031	2	,	,	O
S0016236113008041-3031	2	and	and	O
S0016236113008041-3031	2	Ti	Ti	O
S0016236113008041-3031	2	,	,	O
S0016236113008041-3031	2	whilst	whilst	O
S0016236113008041-3031	2	concentrations	concentration	O
S0016236113008041-3031	2	of	of	O
S0016236113008041-3031	2	B	b	O
S0016236113008041-3031	2	,	,	O
S0016236113008041-3031	2	Na	Na	O
S0016236113008041-3031	2	and	and	O
S0016236113008041-3031	2	K	K	O
S0016236113008041-3031	2	remain	remain	O
S0016236113008041-3031	2	the	the	O
S0016236113008041-3031	2	same	same	O
S0016236113008041-3031	2	,	,	O
S0016236113008041-3031	2	whilst	whilst	O
S0016236113008041-3031	2	for	for	O
S0016236113008041-3031	2	Cu	Cu	O
S0016236113008041-3031	2	there	there	O
S0016236113008041-3031	2	was	be	O
S0016236113008041-3031	2	a	a	O
S0016236113008041-3031	2	small	small	O
S0016236113008041-3031	2	decrease	decrease	O
S0016236113008041-3031	2	.	.	O
S0016236113008041-3031	3	For	for	O
S0016236113008041-3031	3	continuous	continuous	O
S0016236113008041-3031	3	experiments	experiment	O
S0016236113008041-3031	3	comparing	compare	O
S0016236113008041-3031	3	2	2	B-Quantity
S0016236113008041-3031	3	different	different	O
S0016236113008041-3031	3	coals	coal	O
S0016236113008041-3031	3	and	and	O
S0016236113008041-3031	3	refuse	refuse	O
S0016236113008041-3031	3	-	-	O
S0016236113008041-3031	3	derived	derive	O
S0016236113008041-3031	3	fuel	fuel	O
S0016236113008041-3031	3	(	(	O
S0016236113008041-3031	3	RDF	RDF	O
S0016236113008041-3031	3	)	)	O
S0016236113008041-3031	3	,	,	O
S0016236113008041-3031	3	an	an	O
S0016236113008041-3031	3	increase	increase	O
S0016236113008041-3031	3	in	in	O
S0016236113008041-3031	3	Al	Al	O
S0016236113008041-3031	3	content	content	O
S0016236113008041-3031	3	was	be	O
S0016236113008041-3031	3	observed	observe	O
S0016236113008041-3031	3	suggesting	suggest	O
S0016236113008041-3031	3	some	some	O
S0016236113008041-3031	3	ash	ash	O
S0016236113008041-3031	3	mixed	mix	O
S0016236113008041-3031	3	in	in	O
S0016236113008041-3031	3	with	with	O
S0016236113008041-3031	3	the	the	O
S0016236113008041-3031	3	sorbent	sorbent	O
S0016236113008041-3031	3	.	.	O
S0016236113008041-3031	4	The	the	O
S0016236113008041-3031	4	concentrations	concentration	O
S0016236113008041-3031	4	of	of	O
S0016236113008041-3031	4	Ba	Ba	O
S0016236113008041-3031	4	,	,	O
S0016236113008041-3031	4	K	K	O
S0016236113008041-3031	4	,	,	O
S0016236113008041-3031	4	Sr	Sr	O
S0016236113008041-3031	4	and	and	O
S0016236113008041-3031	4	Zn	Zn	O
S0016236113008041-3031	4	remained	remain	O
S0016236113008041-3031	4	the	the	O
S0016236113008041-3031	4	same	same	O
S0016236113008041-3031	4	for	for	O
S0016236113008041-3031	4	all	all	O
S0016236113008041-3031	4	fuels	fuel	O
S0016236113008041-3031	4	.	.	O
S0016236113008041-3031	5	For	for	O
S0016236113008041-3031	5	Lea	Lea	O
S0016236113008041-3031	5	Hall	Hall	O
S0016236113008041-3031	5	coal	coal	O
S0016236113008041-3031	5	,	,	O
S0016236113008041-3031	5	there	there	O
S0016236113008041-3031	5	was	be	O
S0016236113008041-3031	5	an	an	O
S0016236113008041-3031	5	increase	increase	O
S0016236113008041-3031	5	in	in	O
S0016236113008041-3031	5	B	b	O
S0016236113008041-3031	5	over	over	O
S0016236113008041-3031	5	eight	eight	B-Quantity
S0016236113008041-3031	5	cycles	cycle	O
S0016236113008041-3031	5	from	from	B-Quantity
S0016236113008041-3031	5	∼20	∼20	I-Quantity
S0016236113008041-3031	5	to	to	I-Quantity
S0016236113008041-3031	5	40	40	I-Quantity
S0016236113008041-3031	5	ppm	ppm	I-Quantity
S0016236113008041-3031	5	,	,	O
S0016236113008041-3031	5	though	though	O
S0016236113008041-3031	5	not	not	O
S0016236113008041-3031	5	for	for	O
S0016236113008041-3031	5	La	La	O
S0016236113008041-3031	5	Jagua	Jagua	O
S0016236113008041-3031	5	.	.	O
S0016236113008041-3031	6	For	for	O
S0016236113008041-3031	6	Cu	Cu	O
S0016236113008041-3031	6	,	,	O
S0016236113008041-3031	6	sorbent	sorbent	O
S0016236113008041-3031	6	concentrations	concentration	O
S0016236113008041-3031	6	in	in	O
S0016236113008041-3031	6	the	the	O
S0016236113008041-3031	6	first	first	B-Quantity
S0016236113008041-3031	6	cycle	cycle	O
S0016236113008041-3031	6	(	(	O
S0016236113008041-3031	6	∼15	∼15	B-Quantity
S0016236113008041-3031	6	ppm	ppm	I-Quantity
S0016236113008041-3031	6	)	)	O
S0016236113008041-3031	6	remained	remain	O
S0016236113008041-3031	6	the	the	O
S0016236113008041-3031	6	same	same	O
S0016236113008041-3031	6	over	over	O
S0016236113008041-3031	6	eight	eight	B-Quantity
S0016236113008041-3031	6	cycles	cycle	O
S0016236113008041-3031	6	for	for	O
S0016236113008041-3031	6	the	the	O
S0016236113008041-3031	6	two	two	B-Quantity
S0016236113008041-3031	6	coals	coal	O
S0016236113008041-3031	6	,	,	O
S0016236113008041-3031	6	but	but	O
S0016236113008041-3031	6	increased	increase	O
S0016236113008041-3031	6	over	over	O
S0016236113008041-3031	6	five	five	B-Quantity
S0016236113008041-3031	6	cycles	cycle	O
S0016236113008041-3031	6	in	in	O
S0016236113008041-3031	6	the	the	O
S0016236113008041-3031	6	presence	presence	O
S0016236113008041-3031	6	of	of	O
S0016236113008041-3031	6	RDF	RDF	O
S0016236113008041-3031	6	from	from	B-Quantity
S0016236113008041-3031	6	∼20	∼20	I-Quantity
S0016236113008041-3031	6	ppm	ppm	I-Quantity
S0016236113008041-3031	6	to	to	I-Quantity
S0016236113008041-3031	6	∼180	∼180	I-Quantity
S0016236113008041-3031	6	ppm	ppm	I-Quantity
S0016236113008041-3031	6	.	.	O
S0016236113008041-3031	7	Na	na	O
S0016236113008041-3031	7	remained	remain	O
S0016236113008041-3031	7	the	the	O
S0016236113008041-3031	7	same	same	O
S0016236113008041-3031	7	for	for	O
S0016236113008041-3031	7	the	the	O
S0016236113008041-3031	7	sorbent	sorbent	O
S0016236113008041-3031	7	cycled	cycle	O
S0016236113008041-3031	7	in	in	O
S0016236113008041-3031	7	the	the	O
S0016236113008041-3031	7	presence	presence	O
S0016236113008041-3031	7	of	of	O
S0016236113008041-3031	7	La	La	O
S0016236113008041-3031	7	Jagua	Jagua	O
S0016236113008041-3031	7	,	,	O
S0016236113008041-3031	7	but	but	O
S0016236113008041-3031	7	there	there	O
S0016236113008041-3031	7	was	be	O
S0016236113008041-3031	7	an	an	O
S0016236113008041-3031	7	increase	increase	O
S0016236113008041-3031	7	in	in	O
S0016236113008041-3031	7	results	result	O
S0016236113008041-3031	7	for	for	O
S0016236113008041-3031	7	Lea	Lea	O
S0016236113008041-3031	7	Hall	Hall	O
S0016236113008041-3031	7	coal	coal	O
S0016236113008041-3031	7	and	and	O
S0016236113008041-3031	7	RDF	RDF	O
S0016236113008041-3031	7	from	from	B-Quantity
S0016236113008041-3031	7	∼250	∼250	I-Quantity
S0016236113008041-3031	7	to	to	I-Quantity
S0016236113008041-3031	7	∼550	∼550	I-Quantity
S0016236113008041-3031	7	ppm	ppm	I-Quantity
S0016236113008041-3031	7	and	and	O
S0016236113008041-3031	7	from	from	B-Quantity
S0016236113008041-3031	7	∼200	∼200	I-Quantity
S0016236113008041-3031	7	to	to	I-Quantity
S0016236113008041-3031	7	400	400	I-Quantity
S0016236113008041-3031	7	ppm	ppm	I-Quantity
S0016236113008041-3031	7	respectively	respectively	O
S0016236113008041-3031	7	,	,	O
S0016236113008041-3031	7	expected	expect	O
S0016236113008041-3031	7	given	give	O
S0016236113008041-3031	7	that	that	O
S0016236113008041-3031	7	the	the	O
S0016236113008041-3031	7	Na	Na	O
S0016236113008041-3031	7	content	content	O
S0016236113008041-3031	7	of	of	O
S0016236113008041-3031	7	the	the	O
S0016236113008041-3031	7	La	La	O
S0016236113008041-3031	7	Jagua	Jagua	O
S0016236113008041-3031	7	coal	coal	O
S0016236113008041-3031	7	is	be	O
S0016236113008041-3031	7	an	an	O
S0016236113008041-3031	7	order	order	O
S0016236113008041-3031	7	of	of	O
S0016236113008041-3031	7	magnitude	magnitude	O
S0016236113008041-3031	7	lower	low	O
S0016236113008041-3031	7	than	than	O
S0016236113008041-3031	7	of	of	O
S0016236113008041-3031	7	the	the	O
S0016236113008041-3031	7	other	other	O
S0016236113008041-3031	7	two	two	B-Quantity
S0016236113008041-3031	7	fuels	fuel	O
S0016236113008041-3031	7	.	.	O
S0016236113008041-3031	8	Ti	ti	O
S0016236113008041-3031	8	remained	remain	O
S0016236113008041-3031	8	the	the	O
S0016236113008041-3031	8	same	same	O
S0016236113008041-3031	8	for	for	O
S0016236113008041-3031	8	La	La	O
S0016236113008041-3031	8	Jagua	Jagua	O
S0016236113008041-3031	8	over	over	O
S0016236113008041-3031	8	eight	eight	B-Quantity
S0016236113008041-3031	8	cycles	cycle	O
S0016236113008041-3031	8	,	,	O
S0016236113008041-3031	8	though	though	O
S0016236113008041-3031	8	saw	see	O
S0016236113008041-3031	8	an	an	O
S0016236113008041-3031	8	increase	increase	O
S0016236113008041-3031	8	in	in	O
S0016236113008041-3031	8	the	the	O
S0016236113008041-3031	8	sorbent	sorbent	O
S0016236113008041-3031	8	cycled	cycle	O
S0016236113008041-3031	8	in	in	O
S0016236113008041-3031	8	the	the	O
S0016236113008041-3031	8	presence	presence	O
S0016236113008041-3031	8	of	of	O
S0016236113008041-3031	8	RDF	RDF	O
S0016236113008041-3031	8	over	over	O
S0016236113008041-3031	8	five	five	B-Quantity
S0016236113008041-3031	8	cycles	cycle	O
S0016236113008041-3031	8	from	from	B-Quantity
S0016236113008041-3031	8	∼50	∼50	I-Quantity
S0016236113008041-3031	8	ppm	ppm	I-Quantity
S0016236113008041-3031	8	to	to	I-Quantity
S0016236113008041-3031	8	∼150	∼150	I-Quantity
S0016236113008041-3031	8	ppm	ppm	I-Quantity
S0016236113008041-3031	8	.	.	O
S0016236113008041-3031	9	There	there	O
S0016236113008041-3031	9	appear	appear	O
S0016236113008041-3031	9	to	to	O
S0016236113008041-3031	9	be	be	O
S0016236113008041-3031	9	no	no	O
S0016236113008041-3031	9	further	further	O
S0016236113008041-3031	9	studies	study	O
S0016236113008041-3031	9	available	available	O
S0016236113008041-3031	9	in	in	O
S0016236113008041-3031	9	the	the	O
S0016236113008041-3031	9	literature	literature	O
S0016236113008041-3031	9	investigating	investigate	O
S0016236113008041-3031	9	elemental	elemental	O
S0016236113008041-3031	9	partitioning	partition	O
S0016236113008041-3031	9	as	as	O
S0016236113008041-3031	9	a	a	O
S0016236113008041-3031	9	result	result	O
S0016236113008041-3031	9	of	of	O
S0016236113008041-3031	9	limestone	limestone	O
S0016236113008041-3031	9	use	use	O
S0016236113008041-3031	9	in	in	O
S0016236113008041-3031	9	the	the	O
S0016236113008041-3031	9	calcium	calcium	O
S0016236113008041-3031	9	looping	looping	O
S0016236113008041-3031	9	cycle	cycle	O
S0016236113008041-3031	9	.	.	O
S0016236113008041-3112	0	The	the	O
S0016236113008041-3112	0	elemental	elemental	O
S0016236113008041-3112	0	sampling	sampling	O
S0016236113008041-3112	0	method	method	O
S0016236113008041-3112	0	was	be	O
S0016236113008041-3112	0	undertaken	undertake	O
S0016236113008041-3112	0	in	in	O
S0016236113008041-3112	0	accordance	accordance	O
S0016236113008041-3112	0	with	with	O
S0016236113008041-3112	0	US	US	O
S0016236113008041-3112	0	Environmental	Environmental	O
S0016236113008041-3112	0	Protection	Protection	O
S0016236113008041-3112	0	Agency	Agency	O
S0016236113008041-3112	0	(	(	O
S0016236113008041-3112	0	EPA	EPA	O
S0016236113008041-3112	0	)	)	O
S0016236113008041-3112	0	Method	Method	O
S0016236113008041-3112	0	29	29	O
S0016236113008041-3112	0	:	:	O
S0016236113008041-3112	0	Determination	determination	O
S0016236113008041-3112	0	of	of	O
S0016236113008041-3112	0	Metals	Metals	O
S0016236113008041-3112	0	Emissions	Emissions	O
S0016236113008041-3112	0	from	from	O
S0016236113008041-3112	0	Stationary	Stationary	O
S0016236113008041-3112	0	Sources	source	O
S0016236113008041-3112	0	[	[	O
S0016236113008041-3112	0	23	23	O
S0016236113008041-3112	0	]	]	O
S0016236113008041-3112	0	.	.	O
S0016236113008041-3112	1	The	the	O
S0016236113008041-3112	1	experimental	experimental	O
S0016236113008041-3112	1	set	set	O
S0016236113008041-3112	1	up	up	O
S0016236113008041-3112	1	,	,	O
S0016236113008041-3112	1	as	as	O
S0016236113008041-3112	1	outlined	outline	O
S0016236113008041-3112	1	in	in	O
S0016236113008041-3112	1	Fig	Fig	O
S0016236113008041-3112	1	.	.	O
S0016236113008041-3112	1	3	3	O
S0016236113008041-3112	1	,	,	O
S0016236113008041-3112	1	comprises	comprise	O
S0016236113008041-3112	1	a	a	O
S0016236113008041-3112	1	‘	'	O
S0016236113008041-3112	1	sampling	sample	O
S0016236113008041-3112	1	train	train	O
S0016236113008041-3112	1	’	'	O
S0016236113008041-3112	1	consisting	consist	O
S0016236113008041-3112	1	of	of	O
S0016236113008041-3112	1	several	several	O
S0016236113008041-3112	1	bubblers	bubbler	O
S0016236113008041-3112	1	through	through	O
S0016236113008041-3112	1	which	which	O
S0016236113008041-3112	1	a	a	O
S0016236113008041-3112	1	stack	stack	O
S0016236113008041-3112	1	sample	sample	O
S0016236113008041-3112	1	of	of	O
S0016236113008041-3112	1	the	the	O
S0016236113008041-3112	1	flue	flue	O
S0016236113008041-3112	1	gas	gas	O
S0016236113008041-3112	1	is	be	O
S0016236113008041-3112	1	passed	pass	O
S0016236113008041-3112	1	.	.	O
S0016236113008041-3112	2	Several	several	O
S0016236113008041-3112	2	bubblers	bubbler	O
S0016236113008041-3112	2	contain	contain	O
S0016236113008041-3112	2	aqueous	aqueous	O
S0016236113008041-3112	2	acidic	acidic	O
S0016236113008041-3112	2	dilution	dilution	O
S0016236113008041-3112	2	to	to	O
S0016236113008041-3112	2	allow	allow	O
S0016236113008041-3112	2	collection	collection	O
S0016236113008041-3112	2	of	of	O
S0016236113008041-3112	2	condensed	condense	O
S0016236113008041-3112	2	trace	trace	O
S0016236113008041-3112	2	elements	element	O
S0016236113008041-3112	2	in	in	O
S0016236113008041-3112	2	the	the	O
S0016236113008041-3112	2	flue	flue	O
S0016236113008041-3112	2	gas	gas	O
S0016236113008041-3112	2	which	which	O
S0016236113008041-3112	2	passes	pass	O
S0016236113008041-3112	2	through	through	O
S0016236113008041-3112	2	.	.	O
S0016236113008041-3112	3	A	a	O
S0016236113008041-3112	3	pump	pump	O
S0016236113008041-3112	3	allows	allow	O
S0016236113008041-3112	3	the	the	O
S0016236113008041-3112	3	gas	gas	O
S0016236113008041-3112	3	to	to	O
